bucket,phase,side,target_atr,stop_atr,horizon,n,target,stop,target_max,stop_min,open_pnl,cost_atr,p_target,p_target_max,p_stop,p_neither,ev_barrier,ev_open,ev_lo,ev_hi,cost,p_null,lift,mde,thin,beats_mde,passes,undecided,ev_mirror,ev_sym
"(7.0, 10.0]",London-NY,1,1.0,0.5,60,1712,568,1144,642,1070,0.0,78.41706703759255,0.3317757009345794,0.375,0.6682242990654206,0.0,-0.002336448598130841,0.0,-0.04814081018550966,0.01669563841262118,0.04580436158737882,0.319759997073135,0.012015703861444404,0.3515640334046862,False,False,False,True,-0.09545389429765919,-0.07179735224158443
"(7.0, 10.0]",London-NY,-1,2.0,0.5,15,1712,231,1238,246,1223,152.90564371333272,78.41706703759255,0.13492990654205608,0.14369158878504673,0.7231308411214953,0.14193925233644866,-0.09170560747663552,0.08931404422507752,-0.04819592483893682,-0.026291719231460176,0.04580436158737882,0.07864411587419778,0.0562857906678583,0.09742685680507815,False,True,False,False,-0.030023825261719796,-0.039109875050328306
"(14.0, inf]",NY-Asia,-1,3.0,1.0,30,2236,152,987,152,987,460.4939395623696,37.27036618881121,0.06797853309481217,0.06797853309481217,0.4414132379248658,0.490608228980322,-0.23747763864042934,0.20594541125329588,-0.0482005485806984,-0.0482005485806984,0.01666832119356494,0.08064939447339807,-0.012670861378585904,0.09720835683766754,False,False,False,False,0.011792170672693739,-0.01820418895400233
"(7.0, 10.0]",London,-1,1.0,1.5,60,8389,4821,3155,4840,3136,-115.29692976627486,377.5614904111033,0.5746811300512576,0.5769460007152223,0.37608773393729883,0.04923113601144352,0.010549529145309334,-0.013743822835412428,-0.04820102755720326,-0.04253885089729147,0.04500673386710017,0.5720191709654996,0.002661959085758059,0.5871312159921638,False,False,False,False,-0.051964023249199374,-0.05008252540320132
"(7.0, 10.0]",Asia,1,2.0,1.0,15,9049,818,3250,825,3243,1573.2178285259638,395.57044673801886,0.09039672892032269,0.09117029506022765,0.35915570781301803,0.5504475632666592,-0.17836224997237263,0.17385543469178516,-0.04822108721538897,-0.04590038879567411,0.043714271934801506,0.08289898237776124,0.007497746542561454,0.09112624751128005,False,False,False,False,-0.030318146025644303,-0.03926961662051664
"(14.0, inf]",London-NY,-1,1.0,0.5,60,2783,872,1907,985,1794,1.4885352175697995,54.234064164390134,0.31333093783686666,0.3539346029464607,0.6852317642831477,0.0014372978799855884,-0.029284944304707152,0.0005348671281242542,-0.0482377035382035,0.012667794126187445,0.019487626361620602,0.3188856839228784,-0.005554746086011753,0.34377801784158585,False,False,False,True,-0.04528063923155716,-0.04675917138488033
"(0.0, 7.0]",NY,1,2.0,1.0,60,1700,431,971,446,956,146.49432967666743,119.50281424327254,0.2535294117647059,0.26235294117647057,0.5711764705882353,0.17529411764705882,-0.06411764705882353,0.08617313510392202,-0.04824028503917947,-0.02176969680388536,0.07029577308427797,0.29628250018624747,-0.042753088421541574,0.3275683367513189,False,False,False,False,-0.13091658806800277,-0.08957843655359113
"(0.0, 7.0]",Asia,1,3.0,0.75,30,12466,1112,7989,1120,7981,3091.7642096419877,1037.4376423559468,0.08920263115674636,0.08984437670463662,0.6408631477619124,0.26993422108134124,-0.21303946735119525,0.24801573958302484,-0.048245101292632694,-0.045838555488044205,0.08322137352446228,0.07734747632946537,0.011855154827280986,0.08412937406578691,False,True,False,False,-0.0728973409469645,-0.060571221119798596
"(0.0, 7.0]",NY,1,0.75,1.0,30,1712,926,641,938,629,-15.926348299833519,120.26095462283489,0.5408878504672897,0.5478971962616822,0.3744158878504673,0.08469626168224298,0.03125,-0.009302773539622382,-0.0482986582492222,-0.03603230310903528,0.07024588470959982,0.5314301986189222,0.009457651848367554,0.5651515787141319,False,False,False,False,-0.08585091456192757,-0.06707478640557489
"(7.0, 10.0]",Asia-London,-1,4.0,0.5,15,1429,8,931,8,931,427.74310261408516,63.31729597318141,0.005598320503848845,0.005598320503848845,0.6515045486354094,0.3428971308607417,-0.3033589923023093,0.2993303727180442,-0.04833743412113102,-0.048337434121131034,0.04430881453686593,0.00911250576179839,-0.003514185257949545,0.016909846707214085,False,False,False,False,-0.054121433915346254,-0.05122943401823864
"(7.0, 10.0]",Asia-London,-1,0.75,0.5,15,1429,541,837,598,780,6.973296775250789,63.31729597318141,0.37858642407277815,0.4184744576627012,0.5857242827151854,0.03568929321203651,-0.008922323303009098,0.0048798437895386905,-0.048351294050336335,0.0015087479370674423,0.04430881453686593,0.35801155905400134,0.02057486501877681,0.3937459642874565,False,False,False,True,-0.08177363514313515,-0.06506246459673574
"(10.0, 14.0]",Asia,1,0.75,0.5,60,7727,2969,4747,3211,4505,2.084589553650077,229.06992178025365,0.384237090720849,0.4155558431474052,0.6143393296233984,0.0014235796557525715,-0.01899184677106251,0.0002697799344700501,-0.04836745596306504,-0.009219015429869751,0.029645389126472584,0.38605435184804504,-0.001817261127196046,0.40160298244381765,False,False,False,False,-0.04940232975441401,-0.04888489285873952
"(10.0, 14.0]",Asia,1,0.75,0.5,15,7729,2579,4382,2807,4154,111.37270469686274,229.12097637005954,0.3336783542502264,0.36317764264458535,0.5669556216845646,0.099366024065209,-0.0332190451546125,0.01440971725926546,-0.04845365140033599,-0.011579540907387345,0.029644323504988943,0.34286751654026143,-0.009189162290035024,0.3580393156023183,False,False,False,False,-0.04988990274336913,-0.04917177707185256
"(0.0, 7.0]",Asia-London,1,2.0,1.0,15,1173,137,470,138,469,227.41108492291474,88.26334477646203,0.11679454390451834,0.11764705882352941,0.40068201193520886,0.48252344416027276,-0.16709292412617222,0.1938713426452811,-0.04846739970464391,-0.04590985494761066,0.0752458182237528,0.09835269637593202,0.01844184752858631,0.1234786473923218,False,False,False,False,-0.08214784365729498,-0.06530762168096944
"(10.0, 14.0]",London,1,4.0,0.5,30,5839,107,4287,107,4287,1608.6310810931473,176.60709631837656,0.01832505566021579,0.01832505566021579,0.734201061825655,0.24747388251412916,-0.29380030827196435,0.2754977018484582,-0.048548726704098155,-0.04854872670409818,0.030246120280591978,0.017930307086933592,0.0003947485732821998,0.022984447458330975,False,False,False,False,-0.0424697749166858,-0.04550925081039198
"(0.0, 7.0]",NY-Asia,1,3.0,1.5,60,4596,729,2100,744,2085,1138.030931934584,398.3156941197532,0.15861618798955612,0.1618798955613577,0.45691906005221933,0.38446475195822455,-0.20953002610966057,0.24761334463328635,-0.048582411267443226,-0.03389572719433619,0.08666572979106901,0.20356850182522537,-0.04495231383566925,0.22035503487205627,False,False,False,False,-0.08353336508875922,-0.06605788817810122
"(7.0, 10.0]",London,1,3.0,0.5,30,8389,411,6224,418,6217,1848.752867613459,377.5614904111033,0.04899272857313148,0.04982715460722374,0.7419239480271784,0.20908332339969005,-0.22398378829419477,0.22037821761991408,-0.04861230454138086,-0.045691813422057956,0.04500673386710017,0.05045986472461797,-0.0014671361514864908,0.05727919081149724,False,False,False,False,-0.061143181462452935,-0.0548777430019169
"(7.0, 10.0]",NY-Asia,-1,3.0,0.75,15,4055,77,1735,77,1735,1050.1905411114112,177.1399052858329,0.01898890258939581,0.01898890258939581,0.4278668310727497,0.5531442663378545,-0.26393341553637484,0.2589865699411618,-0.04863116255842705,-0.048631162558427046,0.04368431696321403,0.026309257880367337,-0.007320355290971529,0.03361772826217811,False,False,False,False,-0.020819448905757786,-0.03472530573209242
"(7.0, 10.0]",London-NY,1,1.0,0.5,30,1712,565,1142,639,1068,1.0002298038731838,78.41706703759255,0.3300233644859813,0.3732476635514019,0.6670560747663551,0.0029205607476635587,-0.0035046728971962616,0.0005842463807670467,-0.04872478810380804,0.016111660494322805,0.04580436158737882,0.30841355616791327,0.021609808318068024,0.33992550541860467,False,False,False,True,-0.09483782726279696,-0.0717813076833025
"(7.0, 10.0]",NY-Asia,-1,1.5,0.75,15,4055,559,1724,563,1720,433.8015160598606,177.1399052858329,0.13785450061652282,0.13884093711467324,0.42515413070283603,0.43699136868064115,-0.11208384710234279,0.10697941209860927,-0.04878875196694755,-0.046569269846109075,0.04368431696321403,0.16994645959649682,-0.032091958979973995,0.18665623527457842,False,False,False,False,-0.034124712320461485,-0.04145673214370452
"(0.0, 7.0]",Asia,1,2.0,0.75,60,12431,3300,8653,3323,8630,317.9988468092787,1034.7511205318165,0.2654653688359746,0.26731558201271016,0.6960823747083903,0.0384522564556351,0.008868956640656423,0.025581115502315073,-0.04878949993745779,-0.04370141370143494,0.08323957208042929,0.253706324964613,0.011759043871361619,0.2646856786951712,False,True,False,False,-0.07421880589366872,-0.06150415291556326
"(10.0, 14.0]",London,1,0.75,1.0,15,5839,2502,1847,2537,1812,-138.4866384186033,176.60709631837656,0.42849803048467205,0.43449220756978935,0.3163212878917623,0.25518068162356566,0.005052234971741737,-0.0237175267029634,-0.048911412011813635,-0.03842160211285834,0.030246120280591978,0.4304905599483621,-0.0019925294636900515,0.4486687075532925,False,False,False,False,-0.017081119350522027,-0.03299626568116783
"(10.0, 14.0]",London,1,3.0,0.5,30,5839,269,4280,270,4279,1223.9462540200766,176.60709631837656,0.04606953245418736,0.04624079465661928,0.7330022264086317,0.22092824113718101,-0.22829251584175372,0.20961573112178056,-0.04892290500056515,-0.04832348729205343,0.030246120280591978,0.043933308993549955,0.002136223460637403,0.0516272061687418,False,False,False,False,-0.035217198785393894,-0.04207005189297952
"(14.0, inf]",NY-Asia,-1,0.75,1.5,30,2236,1120,487,1131,476,-181.6244079248912,37.27036618881121,0.5008944543828264,0.5058139534883721,0.21779964221824688,0.2813059033989267,0.048971377459749554,-0.08122737384834132,-0.04892431758215671,-0.03785544459467907,0.01666832119356494,0.5513479059652806,-0.05045345158245418,0.5807451289304087,False,False,False,False,-0.02449075418121431,-0.03670753588168551
"(14.0, inf]",NY-Asia,-1,0.75,1.0,60,1926,1008,807,1039,776,-10.991294783158576,32.35364231095475,0.5233644859813084,0.539460020768432,0.4190031152647975,0.05763239875389414,-0.0264797507788162,-0.005706798952834152,-0.048984910225396326,-0.020817724347930073,0.016798360493745973,0.5475557917109458,-0.024191305729637458,0.5792520786399709,False,False,False,False,-0.021718217772473975,-0.03535156399893515
"(10.0, 14.0]",London-NY,1,2.0,0.75,15,2347,262,1330,272,1320,432.5622791146569,74.04473215694073,0.11163187047294418,0.11589262888794205,0.5666808691947166,0.3216872603323392,-0.20174691095014913,0.18430433707484317,-0.04899124543770081,-0.03727415979645667,0.03154867156239485,0.06922704534452154,0.04240482512842264,0.08432391602337658,False,True,False,False,0.012985164351818582,-0.018003040542941114
"(7.0, 10.0]",NY-Asia,-1,1.0,0.75,15,4055,1145,1691,1156,1680,101.59461666679826,177.1399052858329,0.28236744759556104,0.2850801479654747,0.4170160295930949,0.300616522811344,-0.030394574599260173,0.025054159473932986,-0.04902473208854122,-0.044277506441192264,0.04368431696321403,0.31439917739247597,-0.03203172979691493,0.3349268632918111,False,False,False,False,-0.04480436439133647,-0.04691454823993885
"(14.0, inf]",London,1,1.0,0.5,60,3737,1163,2560,1288,2435,3.8497397318254065,70.09098694664937,0.3112122023013112,0.34466149317634465,0.6850414771206851,0.0037463205780037256,-0.03130853625903131,0.0010301685126640103,-0.04903431822714048,0.0011396180854096986,0.01875595048077318,0.3218840139669045,-0.010671811665593334,0.34340061182826953,False,False,False,True,-0.020723077028086928,-0.034878697627613704
"(7.0, 10.0]",London,1,0.75,1.0,15,8389,3810,2707,3864,2653,-184.5974229550333,377.5614904111033,0.45416616998450354,0.46060317081892954,0.32268446775539394,0.2231493622601025,0.017940159732983667,-0.02200469936286009,-0.04907127349697659,-0.03780652203673103,0.04500673386710017,0.44208062972024254,0.012085540264261008,0.4572857216213601,False,False,False,False,-0.055756110800952816,-0.0524136921489647
"(14.0, inf]",NY,-1,1.0,1.5,60,9185,4730,3031,4763,2998,-467.85113463609156,166.3920295630996,0.5149700598802395,0.518562874251497,0.32999455634186176,0.15503538377789877,0.019978225367446926,-0.05093643273120213,-0.04907383388124019,-0.04009179795309648,0.018115626517484988,0.5319948383178988,-0.01702477843765937,0.5465709860008804,False,False,False,False,0.005935138823032444,-0.021569347529103874
"(14.0, inf]",NY,-1,3.0,0.75,60,9185,1009,6267,1028,6248,1388.6919191487762,166.3920295630996,0.10985302123026675,0.11192161132280892,0.682308111050626,0.2078388677191072,-0.1821720195971693,0.1511912813444503,-0.04909636477020398,-0.04133915192317077,0.018115626517484988,0.12380446333687567,-0.013951442106608924,0.13352710450514624,False,False,False,False,-0.01695545937999165,-0.033025912075097814
"(14.0, inf]",London-NY,1,1.0,0.5,30,2783,852,1888,961,1779,9.579724520857383,54.234064164390134,0.30614444843693855,0.34531081566654687,0.678404599353216,0.015450952209845492,-0.03305785123966942,0.003442229436168661,-0.04910324816512136,0.00964630267929114,0.019487626361620602,0.29638933673278095,0.009755111704157604,0.32080263268819315,False,False,False,True,-0.045012526996922084,-0.04705788758102172
"(14.0, inf]",London-NY,1,4.0,0.75,15,2783,28,1481,30,1479,916.2951668622085,54.234064164390134,0.01006108515989939,0.010779734099892203,0.5321595400646784,0.4577793747754223,-0.35887531440891124,0.32924727519303215,-0.04911566557749969,-0.045702083112533834,0.019487626361620602,0.00761478163493841,0.0024463035249609796,0.012625735862543602,False,False,False,False,-0.0031942042600849874,-0.02615493491879234
"(7.0, 10.0]",London-NY,1,1.0,0.5,15,1712,528,1113,602,1039,22.816398390539323,78.41706703759255,0.308411214953271,0.3516355140186916,0.6501168224299065,0.04147196261682251,-0.01664719626168224,0.013327335508492594,-0.04912422234056847,0.01571222625756237,0.04580436158737882,0.26000780058858985,0.04840341436468115,0.2900157238865021,False,True,False,True,-0.09420645532531298,-0.07166533883294073
"(14.0, inf]",London,1,1.5,0.75,15,3737,538,1759,571,1726,398.70066031862467,70.09098694664937,0.14396574792614397,0.1527963607171528,0.4706984211934707,0.38533583088038525,-0.13707519400588708,0.10669003487252467,-0.04914110961413559,-0.02927223083436572,0.01875595048077318,0.13452780888391191,0.009437939042232057,0.1503890794969752,False,False,False,False,-0.015830624561061546,-0.03248586708759857
"(7.0, 10.0]",London,1,2.0,0.5,60,8389,1530,6588,1552,6566,199.28507391802236,377.5614904111033,0.18238169030873763,0.18500417213017045,0.7853141017999762,0.032304207891286185,-0.027893670282512814,0.023755521983314144,-0.04914488216629884,-0.042588677612716765,0.04500673386710017,0.17820949035963854,0.004172199949099092,0.19000346496634044,False,False,False,False,-0.048115618506925445,-0.04863025033661214
"(10.0, 14.0]",London,1,0.75,1.5,60,5839,3723,1881,3734,1870,-81.16200375154236,176.60709631837656,0.6376091796540504,0.6394930638808015,0.32214420277444766,0.04024661757150194,-0.005009419421133756,-0.013899983516277163,-0.0491555232180029,-0.044916783707812796,0.030246120280591978,0.6354068165933479,0.002202363060702539,0.6529952091021833,False,False,False,False,0.006300626602623972,-0.021427448307689466
"(10.0, 14.0]",NY,-1,4.0,1.0,15,5079,39,1581,39,1581,1341.1083237857629,165.78285547779416,0.00767867690490254,0.00767867690490254,0.3112817483756645,0.6810395747194329,-0.2805670407560543,0.26404967981605887,-0.049158206672973236,-0.049158206672973284,0.032640845732977784,0.010569630466354688,-0.0028909535614521477,0.014808463905374634,False,False,False,False,-0.007582164501405773,-0.028370185587189505
"(14.0, inf]",London-NY,1,1.0,0.75,30,2783,1093,1586,1152,1527,13.903802755752672,54.234064164390134,0.39274164570607256,0.4139417894358606,0.5698886094143011,0.0373697448796263,-0.03467481135465325,0.0049959765561454084,-0.04916646116012845,-0.01206620963299945,0.019487626361620602,0.3613662779798283,0.031375367726244274,0.38698473127212074,False,True,False,False,-0.030405662261887248,-0.03978606171100785
"(10.0, 14.0]",NY,-1,3.0,0.75,15,5079,115,2296,118,2293,1293.0560212093903,165.78285547779416,0.022642252411892105,0.02323291986611538,0.45205749163221104,0.5253002559558968,-0.271116361488482,0.25458870273860806,-0.049168504482851726,-0.04695350152951444,0.032640845732977784,0.026827497176052928,-0.004185244764160823,0.03339286669066569,False,False,False,False,-0.022110862632741334,-0.03563968355779653
"(0.0, 7.0]",NY,1,0.75,1.0,60,1700,974,692,986,680,-2.588657768791236,119.50281424327254,0.5729411764705883,0.58,0.40705882352941175,0.019999999999999962,0.022647058823529412,-0.0015227398639948448,-0.0491714541247434,-0.03681851294827281,0.07029577308427797,0.5557997467034195,0.017141429767168814,0.5894607891853311,False,False,False,False,-0.0843218287008162,-0.0667466414127798
"(7.0, 10.0]",Asia,1,2.0,1.5,15,9049,858,1784,858,1784,910.6152759909332,395.57044673801886,0.09481710686263675,0.09481710686263675,0.19714885622720743,0.7080340369101558,-0.10608907061553763,0.10063159199811396,-0.049171750552225175,-0.049171750552225175,0.043714271934801506,0.08587738893025565,0.008939717932381103,0.0942350475650925,False,True,False,False,-0.03305506464200133,-0.04111340759711325
