month,bucket,phase,vol_state,side,horizon,legs,unorderable,mfe_first,mae_first,tape_unresolved
2025-01,"(7.0, 10.0]",Asia-London,EXPANDING,-1,60,26,0,0,0,0
2025-01,"(7.0, 10.0]",Asia-London,STABLE,-1,60,4,0,0,0,0
2025-01,"(7.0, 10.0]",London,CONTRACTING,-1,60,27,0,0,0,0
2025-01,"(7.0, 10.0]",London,EXPANDING,-1,60,204,0,0,0,0
2025-01,"(7.0, 10.0]",London,STABLE,-1,60,202,0,0,0,0
2025-01,"(7.0, 10.0]",London-NY,CONTRACTING,-1,60,2,0,0,0,0
2025-01,"(7.0, 10.0]",London-NY,EXPANDING,-1,60,86,1,0,1,0
2025-01,"(7.0, 10.0]",London-NY,STABLE,-1,60,41,0,0,0,0
2025-01,"(7.0, 10.0]",NY,CONTRACTING,-1,60,182,0,0,0,0
2025-01,"(7.0, 10.0]",NY,EXPANDING,-1,60,13,0,0,0,0
2025-01,"(7.0, 10.0]",NY,STABLE,-1,60,202,0,0,0,0
2025-01,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,60,28,0,0,0,0
2025-01,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,60,13,0,0,0,0
2025-01,"(7.0, 10.0]",NY-Asia,STABLE,-1,60,40,0,0,0,0
2025-01,"(10.0, 14.0]",Asia,CONTRACTING,-1,60,3,0,0,0,0
2025-01,"(10.0, 14.0]",Asia,EXPANDING,-1,60,12,0,0,0,0
2025-01,"(10.0, 14.0]",Asia,STABLE,-1,60,9,0,0,0,0
2025-01,"(10.0, 14.0]",Asia,unclassified,-1,60,14,2,1,1,0
2025-01,"(10.0, 14.0]",London,CONTRACTING,-1,60,1,0,0,0,0
2025-01,"(10.0, 14.0]",London,EXPANDING,-1,60,39,0,0,0,0
2025-01,"(10.0, 14.0]",London,STABLE,-1,60,17,0,0,0,0
2025-01,"(10.0, 14.0]",London-NY,CONTRACTING,-1,60,2,0,0,0,0
2025-01,"(10.0, 14.0]",London-NY,EXPANDING,-1,60,95,1,0,1,0
2025-01,"(10.0, 14.0]",London-NY,STABLE,-1,60,26,0,0,0,0
2025-01,"(10.0, 14.0]",NY,CONTRACTING,-1,60,95,0,0,0,0
2025-01,"(10.0, 14.0]",NY,EXPANDING,-1,60,64,0,0,0,0
2025-01,"(10.0, 14.0]",NY,STABLE,-1,60,238,0,0,0,0
2025-01,"(10.0, 14.0]",NY-Asia,CONTRACTING,-1,60,8,0,0,0,0
2025-01,"(10.0, 14.0]",NY-Asia,EXPANDING,-1,60,3,2,2,0,0
2025-01,"(10.0, 14.0]",NY-Asia,STABLE,-1,60,2,0,0,0,0
2025-01,"(14.0, inf]",Asia,unclassified,-1,60,1,0,0,0,0
2025-01,"(14.0, inf]",London,EXPANDING,-1,60,4,0,0,0,0
2025-01,"(14.0, inf]",London-NY,EXPANDING,-1,60,76,0,0,0,0
2025-01,"(14.0, inf]",London-NY,STABLE,-1,60,14,0,0,0,0
2025-01,"(14.0, inf]",NY,CONTRACTING,-1,60,24,0,0,0,0
2025-01,"(14.0, inf]",NY,EXPANDING,-1,60,40,0,0,0,0
2025-01,"(14.0, inf]",NY,STABLE,-1,60,50,0,0,0,0
2025-01,"(14.0, inf]",NY-Asia,EXPANDING,-1,60,9,4,1,3,0
2025-01,"(14.0, inf]",NY-Asia,STABLE,-1,60,13,0,0,0,0
2025-01,unclassified,Asia,unclassified,-1,60,110,1,1,0,0
2025-02,"(0.0, 7.0]",Asia,CONTRACTING,1,15,283,40,25,15,0
2025-02,"(0.0, 7.0]",Asia,EXPANDING,1,15,267,27,16,11,0
2025-02,"(0.0, 7.0]",Asia,STABLE,1,15,472,57,32,25,0
2025-02,"(0.0, 7.0]",Asia,unclassified,1,15,170,31,15,16,0
2025-02,"(0.0, 7.0]",Asia-London,CONTRACTING,1,15,26,2,1,1,0
2025-02,"(0.0, 7.0]",Asia-London,EXPANDING,1,15,36,3,0,3,0
2025-02,"(0.0, 7.0]",Asia-London,STABLE,1,15,63,7,4,3,0
2025-02,"(0.0, 7.0]",London,CONTRACTING,1,15,182,23,11,12,0
2025-02,"(0.0, 7.0]",London,EXPANDING,1,15,32,5,1,4,0
2025-02,"(0.0, 7.0]",London,STABLE,1,15,340,23,15,8,0
2025-02,"(0.0, 7.0]",London-NY,CONTRACTING,1,15,2,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,EXPANDING,1,15,4,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,STABLE,1,15,23,1,1,0,0
2025-02,"(0.0, 7.0]",NY,CONTRACTING,1,15,69,11,5,6,0
2025-02,"(0.0, 7.0]",NY,STABLE,1,15,44,7,4,3,0
2025-02,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,15,235,26,11,15,0
2025-02,"(0.0, 7.0]",NY-Asia,EXPANDING,1,15,17,3,1,2,0
2025-02,"(0.0, 7.0]",NY-Asia,STABLE,1,15,318,37,17,20,0
2025-02,"(7.0, 10.0]",Asia,CONTRACTING,1,15,92,13,5,8,0
2025-02,"(7.0, 10.0]",Asia,EXPANDING,1,15,201,12,8,4,0
2025-02,"(7.0, 10.0]",Asia,STABLE,1,15,114,10,2,8,0
2025-02,"(7.0, 10.0]",Asia,unclassified,1,15,22,2,1,1,0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,1,15,4,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,1,15,50,7,1,6,0
2025-02,"(7.0, 10.0]",Asia-London,STABLE,1,15,48,9,3,6,0
2025-02,"(7.0, 10.0]",London,CONTRACTING,1,15,76,9,3,6,0
2025-02,"(7.0, 10.0]",London,EXPANDING,1,15,188,31,15,16,0
2025-02,"(7.0, 10.0]",London,STABLE,1,15,270,30,19,11,0
2025-02,"(7.0, 10.0]",London-NY,CONTRACTING,1,15,1,0,0,0,0
2025-02,"(7.0, 10.0]",London-NY,EXPANDING,1,15,59,12,9,3,0
2025-02,"(7.0, 10.0]",London-NY,STABLE,1,15,43,1,0,1,0
2025-02,"(7.0, 10.0]",NY,CONTRACTING,1,15,127,17,12,5,0
2025-02,"(7.0, 10.0]",NY,EXPANDING,1,15,6,1,0,1,0
2025-02,"(7.0, 10.0]",NY,STABLE,1,15,145,11,7,4,0
2025-02,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,15,40,3,2,1,0
2025-02,"(7.0, 10.0]",NY-Asia,EXPANDING,1,15,34,2,0,2,0
2025-02,"(7.0, 10.0]",NY-Asia,STABLE,1,15,85,10,4,6,0
2025-02,"(10.0, 14.0]",Asia,CONTRACTING,1,15,22,2,2,0,0
2025-02,"(10.0, 14.0]",Asia,EXPANDING,1,15,78,9,3,6,0
2025-02,"(10.0, 14.0]",Asia,STABLE,1,15,37,4,2,2,0
2025-02,"(10.0, 14.0]",Asia,unclassified,1,15,10,1,0,1,0
2025-02,"(10.0, 14.0]",Asia-London,EXPANDING,1,15,11,2,1,1,0
2025-02,"(10.0, 14.0]",Asia-London,STABLE,1,15,2,0,0,0,0
2025-02,"(10.0, 14.0]",London,CONTRACTING,1,15,2,0,0,0,0
2025-02,"(10.0, 14.0]",London,EXPANDING,1,15,62,5,3,2,0
2025-02,"(10.0, 14.0]",London,STABLE,1,15,42,9,0,9,0
2025-02,"(10.0, 14.0]",London-NY,CONTRACTING,1,15,5,0,0,0,0
2025-02,"(10.0, 14.0]",London-NY,EXPANDING,1,15,88,12,8,4,0
2025-02,"(10.0, 14.0]",London-NY,STABLE,1,15,40,3,2,1,0
2025-02,"(10.0, 14.0]",NY,CONTRACTING,1,15,128,7,3,4,0
2025-02,"(10.0, 14.0]",NY,EXPANDING,1,15,30,3,2,1,0
2025-02,"(10.0, 14.0]",NY,STABLE,1,15,138,13,3,10,0
2025-02,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,15,2,2,1,1,0
2025-02,"(10.0, 14.0]",NY-Asia,EXPANDING,1,15,11,1,1,0,0
2025-02,"(10.0, 14.0]",NY-Asia,STABLE,1,15,8,0,0,0,0
2025-02,"(14.0, inf]",Asia,CONTRACTING,1,15,5,0,0,0,0
2025-02,"(14.0, inf]",Asia,EXPANDING,1,15,21,0,0,0,0
2025-02,"(14.0, inf]",Asia,STABLE,1,15,8,0,0,0,0
2025-02,"(14.0, inf]",Asia,unclassified,1,15,18,2,2,0,0
2025-02,"(14.0, inf]",London,EXPANDING,1,15,6,3,2,1,0
2025-02,"(14.0, inf]",London-NY,EXPANDING,1,15,83,6,2,4,0
2025-02,"(14.0, inf]",London-NY,STABLE,1,15,12,2,0,2,0
2025-02,"(14.0, inf]",NY,CONTRACTING,1,15,53,1,1,0,0
2025-02,"(14.0, inf]",NY,EXPANDING,1,15,103,7,5,2,0
2025-02,"(14.0, inf]",NY,STABLE,1,15,117,9,5,4,0
2025-02,unclassified,Asia,unclassified,1,15,100,16,8,8,0
2025-02,"(0.0, 7.0]",Asia,CONTRACTING,1,30,283,4,2,2,0
2025-02,"(0.0, 7.0]",Asia,EXPANDING,1,30,267,8,7,1,0
2025-02,"(0.0, 7.0]",Asia,STABLE,1,30,472,13,10,3,0
2025-02,"(0.0, 7.0]",Asia,unclassified,1,30,170,3,3,0,0
2025-02,"(0.0, 7.0]",Asia-London,CONTRACTING,1,30,26,0,0,0,0
2025-02,"(0.0, 7.0]",Asia-London,EXPANDING,1,30,36,2,0,2,0
2025-02,"(0.0, 7.0]",Asia-London,STABLE,1,30,63,1,1,0,0
2025-02,"(0.0, 7.0]",London,CONTRACTING,1,30,182,2,0,2,0
2025-02,"(0.0, 7.0]",London,EXPANDING,1,30,32,1,0,1,0
2025-02,"(0.0, 7.0]",London,STABLE,1,30,340,5,3,2,0
2025-02,"(0.0, 7.0]",London-NY,CONTRACTING,1,30,2,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,EXPANDING,1,30,4,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,STABLE,1,30,23,2,2,0,0
2025-02,"(0.0, 7.0]",NY,CONTRACTING,1,30,69,0,0,0,0
2025-02,"(0.0, 7.0]",NY,STABLE,1,30,44,0,0,0,0
2025-02,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,30,208,6,1,5,0
2025-02,"(0.0, 7.0]",NY-Asia,EXPANDING,1,30,16,1,0,1,0
2025-02,"(0.0, 7.0]",NY-Asia,STABLE,1,30,286,7,3,4,0
2025-02,"(7.0, 10.0]",Asia,CONTRACTING,1,30,92,2,0,2,0
2025-02,"(7.0, 10.0]",Asia,EXPANDING,1,30,201,1,1,0,0
2025-02,"(7.0, 10.0]",Asia,STABLE,1,30,114,1,1,0,0
2025-02,"(7.0, 10.0]",Asia,unclassified,1,30,22,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,1,30,4,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,1,30,50,2,0,2,0
2025-02,"(7.0, 10.0]",Asia-London,STABLE,1,30,48,1,0,1,0
2025-02,"(7.0, 10.0]",London,CONTRACTING,1,30,76,1,0,1,0
2025-02,"(7.0, 10.0]",London,EXPANDING,1,30,188,9,4,5,0
2025-02,"(7.0, 10.0]",London,STABLE,1,30,270,5,4,1,0
2025-02,"(7.0, 10.0]",London-NY,CONTRACTING,1,30,1,0,0,0,0
2025-02,"(7.0, 10.0]",London-NY,EXPANDING,1,30,59,9,8,1,0
2025-02,"(7.0, 10.0]",London-NY,STABLE,1,30,43,0,0,0,0
2025-02,"(7.0, 10.0]",NY,CONTRACTING,1,30,127,10,6,4,0
2025-02,"(7.0, 10.0]",NY,EXPANDING,1,30,6,0,0,0,0
2025-02,"(7.0, 10.0]",NY,STABLE,1,30,145,0,0,0,0
2025-02,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,30,40,0,0,0,0
2025-02,"(7.0, 10.0]",NY-Asia,EXPANDING,1,30,34,0,0,0,0
2025-02,"(7.0, 10.0]",NY-Asia,STABLE,1,30,85,1,0,1,0
2025-02,"(10.0, 14.0]",Asia,CONTRACTING,1,30,22,1,1,0,0
2025-02,"(10.0, 14.0]",Asia,EXPANDING,1,30,78,1,0,1,0
2025-02,"(10.0, 14.0]",Asia,STABLE,1,30,37,0,0,0,0
2025-02,"(10.0, 14.0]",Asia,unclassified,1,30,10,0,0,0,0
2025-02,"(10.0, 14.0]",Asia-London,EXPANDING,1,30,11,0,0,0,0
2025-02,"(10.0, 14.0]",Asia-London,STABLE,1,30,2,0,0,0,0
2025-02,"(10.0, 14.0]",London,CONTRACTING,1,30,2,0,0,0,0
2025-02,"(10.0, 14.0]",London,EXPANDING,1,30,62,3,1,2,0
2025-02,"(10.0, 14.0]",London,STABLE,1,30,42,5,0,5,0
2025-02,"(10.0, 14.0]",London-NY,CONTRACTING,1,30,5,0,0,0,0
2025-02,"(10.0, 14.0]",London-NY,EXPANDING,1,30,88,0,0,0,0
2025-02,"(10.0, 14.0]",London-NY,STABLE,1,30,40,2,2,0,0
2025-02,"(10.0, 14.0]",NY,CONTRACTING,1,30,128,0,0,0,0
2025-02,"(10.0, 14.0]",NY,EXPANDING,1,30,30,1,0,1,0
2025-02,"(10.0, 14.0]",NY,STABLE,1,30,138,5,1,4,0
2025-02,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,30,2,0,0,0,0
2025-02,"(10.0, 14.0]",NY-Asia,EXPANDING,1,30,11,0,0,0,0
2025-02,"(10.0, 14.0]",NY-Asia,STABLE,1,30,8,0,0,0,0
2025-02,"(14.0, inf]",Asia,CONTRACTING,1,30,5,0,0,0,0
2025-02,"(14.0, inf]",Asia,EXPANDING,1,30,21,0,0,0,0
2025-02,"(14.0, inf]",Asia,STABLE,1,30,8,0,0,0,0
2025-02,"(14.0, inf]",Asia,unclassified,1,30,18,0,0,0,0
2025-02,"(14.0, inf]",London,EXPANDING,1,30,6,3,2,1,0
2025-02,"(14.0, inf]",London-NY,EXPANDING,1,30,83,0,0,0,0
2025-02,"(14.0, inf]",London-NY,STABLE,1,30,12,0,0,0,0
2025-02,"(14.0, inf]",NY,CONTRACTING,1,30,53,0,0,0,0
2025-02,"(14.0, inf]",NY,EXPANDING,1,30,103,2,1,1,0
2025-02,"(14.0, inf]",NY,STABLE,1,30,117,0,0,0,0
2025-02,unclassified,Asia,unclassified,1,30,100,3,3,0,0
2025-02,"(0.0, 7.0]",Asia,CONTRACTING,1,60,283,1,1,0,0
2025-02,"(0.0, 7.0]",Asia,EXPANDING,1,60,267,0,0,0,0
2025-02,"(0.0, 7.0]",Asia,STABLE,1,60,472,2,1,1,0
2025-02,"(0.0, 7.0]",Asia,unclassified,1,60,170,0,0,0,0
2025-02,"(0.0, 7.0]",Asia-London,CONTRACTING,1,60,26,0,0,0,0
2025-02,"(0.0, 7.0]",Asia-London,EXPANDING,1,60,36,0,0,0,0
2025-02,"(0.0, 7.0]",Asia-London,STABLE,1,60,63,0,0,0,0
2025-02,"(0.0, 7.0]",London,CONTRACTING,1,60,182,0,0,0,0
2025-02,"(0.0, 7.0]",London,EXPANDING,1,60,32,1,0,1,0
2025-02,"(0.0, 7.0]",London,STABLE,1,60,340,10,8,2,0
2025-02,"(0.0, 7.0]",London-NY,CONTRACTING,1,60,2,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,EXPANDING,1,60,4,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,STABLE,1,60,23,2,2,0,0
2025-02,"(0.0, 7.0]",NY,CONTRACTING,1,60,69,0,0,0,0
2025-02,"(0.0, 7.0]",NY,STABLE,1,60,44,0,0,0,0
2025-02,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,60,182,0,0,0,0
2025-02,"(0.0, 7.0]",NY-Asia,EXPANDING,1,60,12,1,0,1,0
2025-02,"(0.0, 7.0]",NY-Asia,STABLE,1,60,203,1,0,1,0
2025-02,"(7.0, 10.0]",Asia,CONTRACTING,1,60,92,0,0,0,0
2025-02,"(7.0, 10.0]",Asia,EXPANDING,1,60,201,0,0,0,0
2025-02,"(7.0, 10.0]",Asia,STABLE,1,60,114,0,0,0,0
2025-02,"(7.0, 10.0]",Asia,unclassified,1,60,22,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,1,60,4,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,1,60,50,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,STABLE,1,60,48,0,0,0,0
2025-02,"(7.0, 10.0]",London,CONTRACTING,1,60,76,0,0,0,0
2025-02,"(7.0, 10.0]",London,EXPANDING,1,60,188,0,0,0,0
2025-02,"(7.0, 10.0]",London,STABLE,1,60,270,1,1,0,0
2025-02,"(7.0, 10.0]",London-NY,CONTRACTING,1,60,1,0,0,0,0
2025-02,"(7.0, 10.0]",London-NY,EXPANDING,1,60,59,2,2,0,0
2025-02,"(7.0, 10.0]",London-NY,STABLE,1,60,43,0,0,0,0
2025-02,"(7.0, 10.0]",NY,CONTRACTING,1,60,127,1,0,1,0
2025-02,"(7.0, 10.0]",NY,EXPANDING,1,60,6,0,0,0,0
2025-02,"(7.0, 10.0]",NY,STABLE,1,60,145,0,0,0,0
2025-02,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,60,37,0,0,0,0
2025-02,"(7.0, 10.0]",NY-Asia,EXPANDING,1,60,33,0,0,0,0
2025-02,"(7.0, 10.0]",NY-Asia,STABLE,1,60,82,0,0,0,0
2025-02,"(10.0, 14.0]",Asia,CONTRACTING,1,60,22,1,1,0,0
2025-02,"(10.0, 14.0]",Asia,EXPANDING,1,60,78,0,0,0,0
2025-02,"(10.0, 14.0]",Asia,STABLE,1,60,37,0,0,0,0
2025-02,"(10.0, 14.0]",Asia,unclassified,1,60,10,0,0,0,0
2025-02,"(10.0, 14.0]",Asia-London,EXPANDING,1,60,11,0,0,0,0
2025-02,"(10.0, 14.0]",Asia-London,STABLE,1,60,2,0,0,0,0
2025-02,"(10.0, 14.0]",London,CONTRACTING,1,60,2,0,0,0,0
2025-02,"(10.0, 14.0]",London,EXPANDING,1,60,62,1,0,1,0
2025-02,"(10.0, 14.0]",London,STABLE,1,60,42,1,0,1,0
2025-02,"(10.0, 14.0]",London-NY,CONTRACTING,1,60,5,0,0,0,0
2025-02,"(10.0, 14.0]",London-NY,EXPANDING,1,60,88,0,0,0,0
2025-02,"(10.0, 14.0]",London-NY,STABLE,1,60,40,0,0,0,0
2025-02,"(10.0, 14.0]",NY,CONTRACTING,1,60,128,0,0,0,0
2025-02,"(10.0, 14.0]",NY,EXPANDING,1,60,30,0,0,0,0
2025-02,"(10.0, 14.0]",NY,STABLE,1,60,138,0,0,0,0
2025-02,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,60,2,0,0,0,0
2025-02,"(10.0, 14.0]",NY-Asia,EXPANDING,1,60,11,0,0,0,0
2025-02,"(10.0, 14.0]",NY-Asia,STABLE,1,60,8,0,0,0,0
2025-02,"(14.0, inf]",Asia,CONTRACTING,1,60,5,0,0,0,0
2025-02,"(14.0, inf]",Asia,EXPANDING,1,60,21,0,0,0,0
2025-02,"(14.0, inf]",Asia,STABLE,1,60,8,0,0,0,0
2025-02,"(14.0, inf]",Asia,unclassified,1,60,18,0,0,0,0
2025-02,"(14.0, inf]",London,EXPANDING,1,60,6,1,0,1,0
2025-02,"(14.0, inf]",London-NY,EXPANDING,1,60,83,0,0,0,0
2025-02,"(14.0, inf]",London-NY,STABLE,1,60,12,0,0,0,0
2025-02,"(14.0, inf]",NY,CONTRACTING,1,60,53,0,0,0,0
2025-02,"(14.0, inf]",NY,EXPANDING,1,60,103,1,1,0,0
2025-02,"(14.0, inf]",NY,STABLE,1,60,117,0,0,0,0
2025-02,unclassified,Asia,unclassified,1,60,100,0,0,0,0
2025-02,"(0.0, 7.0]",Asia,CONTRACTING,-1,15,283,40,15,25,0
2025-02,"(0.0, 7.0]",Asia,EXPANDING,-1,15,267,27,11,16,0
2025-02,"(0.0, 7.0]",Asia,STABLE,-1,15,472,57,25,32,0
2025-02,"(0.0, 7.0]",Asia,unclassified,-1,15,170,31,16,15,0
2025-02,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,15,26,2,1,1,0
2025-02,"(0.0, 7.0]",Asia-London,EXPANDING,-1,15,36,3,3,0,0
2025-02,"(0.0, 7.0]",Asia-London,STABLE,-1,15,63,7,3,4,0
2025-02,"(0.0, 7.0]",London,CONTRACTING,-1,15,182,23,12,11,0
2025-02,"(0.0, 7.0]",London,EXPANDING,-1,15,32,5,4,1,0
2025-02,"(0.0, 7.0]",London,STABLE,-1,15,340,23,8,15,0
2025-02,"(0.0, 7.0]",London-NY,CONTRACTING,-1,15,2,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,EXPANDING,-1,15,4,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,STABLE,-1,15,23,1,0,1,0
2025-02,"(0.0, 7.0]",NY,CONTRACTING,-1,15,69,11,6,5,0
2025-02,"(0.0, 7.0]",NY,STABLE,-1,15,44,7,3,4,0
2025-02,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,15,235,26,15,11,0
2025-02,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,15,17,3,2,1,0
2025-02,"(0.0, 7.0]",NY-Asia,STABLE,-1,15,318,37,20,17,0
2025-02,"(7.0, 10.0]",Asia,CONTRACTING,-1,15,92,13,8,5,0
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,15,201,12,4,8,0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,15,114,10,8,2,0
2025-02,"(7.0, 10.0]",Asia,unclassified,-1,15,22,2,1,1,0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,15,4,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,15,50,7,6,1,0
2025-02,"(7.0, 10.0]",Asia-London,STABLE,-1,15,48,9,6,3,0
2025-02,"(7.0, 10.0]",London,CONTRACTING,-1,15,76,9,6,3,0
2025-02,"(7.0, 10.0]",London,EXPANDING,-1,15,188,31,16,15,0
2025-02,"(7.0, 10.0]",London,STABLE,-1,15,270,30,11,19,0
2025-02,"(7.0, 10.0]",London-NY,CONTRACTING,-1,15,1,0,0,0,0
2025-02,"(7.0, 10.0]",London-NY,EXPANDING,-1,15,59,12,3,9,0
2025-02,"(7.0, 10.0]",London-NY,STABLE,-1,15,43,1,1,0,0
2025-02,"(7.0, 10.0]",NY,CONTRACTING,-1,15,127,17,5,12,0
2025-02,"(7.0, 10.0]",NY,EXPANDING,-1,15,6,1,1,0,0
2025-02,"(7.0, 10.0]",NY,STABLE,-1,15,145,11,4,7,0
2025-02,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,15,40,3,1,2,0
2025-02,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,15,34,2,2,0,0
2025-02,"(7.0, 10.0]",NY-Asia,STABLE,-1,15,85,10,6,4,0
2025-02,"(10.0, 14.0]",Asia,CONTRACTING,-1,15,22,2,0,2,0
2025-02,"(10.0, 14.0]",Asia,EXPANDING,-1,15,78,9,6,3,0
2025-02,"(10.0, 14.0]",Asia,STABLE,-1,15,37,4,2,2,0
2025-02,"(10.0, 14.0]",Asia,unclassified,-1,15,10,1,1,0,0
2025-02,"(10.0, 14.0]",Asia-London,EXPANDING,-1,15,11,2,1,1,0
2025-02,"(10.0, 14.0]",Asia-London,STABLE,-1,15,2,0,0,0,0
2025-02,"(10.0, 14.0]",London,CONTRACTING,-1,15,2,0,0,0,0
2025-02,"(10.0, 14.0]",London,EXPANDING,-1,15,62,5,2,3,0
2025-02,"(10.0, 14.0]",London,STABLE,-1,15,42,9,9,0,0
2025-02,"(10.0, 14.0]",London-NY,CONTRACTING,-1,15,5,0,0,0,0
2025-02,"(10.0, 14.0]",London-NY,EXPANDING,-1,15,88,12,4,8,0
2025-02,"(10.0, 14.0]",London-NY,STABLE,-1,15,40,3,1,2,0
2025-02,"(10.0, 14.0]",NY,CONTRACTING,-1,15,128,7,4,3,0
2025-02,"(10.0, 14.0]",NY,EXPANDING,-1,15,30,3,1,2,0
2025-02,"(10.0, 14.0]",NY,STABLE,-1,15,138,13,10,3,0
2025-02,"(10.0, 14.0]",NY-Asia,CONTRACTING,-1,15,2,2,1,1,0
2025-02,"(10.0, 14.0]",NY-Asia,EXPANDING,-1,15,11,1,0,1,0
2025-02,"(10.0, 14.0]",NY-Asia,STABLE,-1,15,8,0,0,0,0
2025-02,"(14.0, inf]",Asia,CONTRACTING,-1,15,5,0,0,0,0
2025-02,"(14.0, inf]",Asia,EXPANDING,-1,15,21,0,0,0,0
2025-02,"(14.0, inf]",Asia,STABLE,-1,15,8,0,0,0,0
2025-02,"(14.0, inf]",Asia,unclassified,-1,15,18,2,0,2,0
2025-02,"(14.0, inf]",London,EXPANDING,-1,15,6,3,1,2,0
2025-02,"(14.0, inf]",London-NY,EXPANDING,-1,15,83,6,4,2,0
2025-02,"(14.0, inf]",London-NY,STABLE,-1,15,12,2,2,0,0
2025-02,"(14.0, inf]",NY,CONTRACTING,-1,15,53,1,0,1,0
2025-02,"(14.0, inf]",NY,EXPANDING,-1,15,103,7,2,5,0
2025-02,"(14.0, inf]",NY,STABLE,-1,15,117,9,4,5,0
2025-02,unclassified,Asia,unclassified,-1,15,100,16,8,8,0
2025-02,"(0.0, 7.0]",Asia,CONTRACTING,-1,30,283,4,2,2,0
2025-02,"(0.0, 7.0]",Asia,EXPANDING,-1,30,267,8,1,7,0
2025-02,"(0.0, 7.0]",Asia,STABLE,-1,30,472,13,3,10,0
2025-02,"(0.0, 7.0]",Asia,unclassified,-1,30,170,3,0,3,0
2025-02,"(0.0, 7.0]",Asia-London,CONTRACTING,-1,30,26,0,0,0,0
2025-02,"(0.0, 7.0]",Asia-London,EXPANDING,-1,30,36,2,2,0,0
2025-02,"(0.0, 7.0]",Asia-London,STABLE,-1,30,63,1,0,1,0
2025-02,"(0.0, 7.0]",London,CONTRACTING,-1,30,182,2,2,0,0
2025-02,"(0.0, 7.0]",London,EXPANDING,-1,30,32,1,1,0,0
2025-02,"(0.0, 7.0]",London,STABLE,-1,30,340,5,2,3,0
2025-02,"(0.0, 7.0]",London-NY,CONTRACTING,-1,30,2,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,EXPANDING,-1,30,4,0,0,0,0
2025-02,"(0.0, 7.0]",London-NY,STABLE,-1,30,23,2,0,2,0
2025-02,"(0.0, 7.0]",NY,CONTRACTING,-1,30,69,0,0,0,0
2025-02,"(0.0, 7.0]",NY,STABLE,-1,30,44,0,0,0,0
2025-02,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,30,208,6,5,1,0
2025-02,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,30,16,1,1,0,0
2025-02,"(0.0, 7.0]",NY-Asia,STABLE,-1,30,286,7,4,3,0
2025-02,"(7.0, 10.0]",Asia,CONTRACTING,-1,30,92,2,2,0,0
2025-02,"(7.0, 10.0]",Asia,EXPANDING,-1,30,201,1,0,1,0
2025-02,"(7.0, 10.0]",Asia,STABLE,-1,30,114,1,0,1,0
2025-02,"(7.0, 10.0]",Asia,unclassified,-1,30,22,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,30,4,0,0,0,0
2025-02,"(7.0, 10.0]",Asia-London,EXPANDING,-1,30,50,2,2,0,0
2025-02,"(7.0, 10.0]",Asia-London,STABLE,-1,30,48,1,1,0,0
2025-02,"(7.0, 10.0]",London,CONTRACTING,-1,30,76,1,1,0,0
2025-02,"(7.0, 10.0]",London,EXPANDING,-1,30,188,9,5,4,0
2025-02,"(7.0, 10.0]",London,STABLE,-1,30,270,5,1,4,0
2025-02,"(7.0, 10.0]",London-NY,CONTRACTING,-1,30,1,0,0,0,0
