instrument,bucket,phase,vol_state,side,target_atr,stop_atr,horizon,n,target,stop,target_max,stop_min,open_pnl,cost_atr,p_target,p_target_max,p_stop,p_neither,ev_barrier,ev_open,ev_lo,ev_hi,cost,p_null,ev_null,ev_delta,lift,mde,thin,beats_mde,passes,undecided,ev_mirror,ev_sym
GC,"(0.0, 7.0]",Asia,EXPANDING,1,1.0,0.75,60,2071,829,1234,868,1195,2.2042272442079027,169.44291419582905,0.4002897151134718,0.4191211974891357,0.5958474167069049,0.0038628681796233355,-0.04659584741670691,0.0010643299102887024,-0.12734847269513336,-0.09439337853772146,0.08181695518871514,0.4129982391547943,-0.10197056709069247,-0.025377905604440892,-0.0127085240413225,0.4433913540665055,False,False,False,False,-0.09202639086385107,-0.10968743177949222
GC,"(10.0, 14.0]",Asia-London,EXPANDING,-1,4.0,0.75,30,605,8,376,8,376,191.55544898377119,18.647005842198134,0.013223140495867768,0.013223140495867768,0.6214876033057851,0.36528925619834707,-0.4132231404958678,0.31662057683267963,-0.12742406092301975,-0.12742406092301975,0.030821497259831625,0.03125911724252907,-0.024616212819470764,-0.10280784810354898,-0.0180359767466613,0.0527758588681213,False,False,False,False,-0.03337102972220166,-0.0803975453226107
GC,"(10.0, 14.0]",London-NY,EXPANDING,1,4.0,1.5,60,1427,166,875,167,874,512.3326111064132,45.75638738501562,0.11632796075683252,0.11702873160476523,0.6131744919411353,0.27049754730203224,-0.4544498948843728,0.3590277583086287,-0.12748687896187977,-0.12363263929824977,0.032064742386135686,0.06988633962901931,-0.06534159009825351,-0.06214528886362626,0.04644162112781321,0.08947366572524221,False,True,False,False,-0.013458227574609245,-0.0704725532682445
GC,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,3.0,1.0,60,137,10,80,13,77,43.09297405472865,10.563333501971114,0.072992700729927,0.0948905109489051,0.583941605839416,0.34306569343065696,-0.36496350364963503,0.31454725587393173,-0.12752087187768224,-0.039929631001769814,0.07710462410197894,0.17376340643508884,-0.05585362866472293,-0.07166724321295931,-0.10077070570516183,0.2691007038628036,True,False,False,False,-0.2719069603734722,-0.1997139161255772
GC,"(7.0, 10.0]",NY,CONTRACTING,1,4.0,0.5,30,1868,12,1410,12,1410,507.3660853913122,88.62436108532269,0.006423982869379015,0.006423982869379015,0.7548179871520343,0.23875802997858664,-0.35171306209850106,0.27160925342147335,-0.12754725679550882,-0.12754725679550882,0.0474434481184811,0.01984974589379097,-0.04595754647297869,-0.08158971032253012,-0.013425763024411955,0.029468218007194433,False,False,False,False,0.005032865257817739,-0.06125719576884554
GC,"(14.0, inf]",London,STABLE,1,2.0,1.0,60,1905,439,1219,443,1215,134.6613629866724,36.70732180061084,0.2304461942257218,0.2325459317585302,0.6398950131233596,0.12965879265091862,-0.17900262467191602,0.07068837952056294,-0.12758318047975772,-0.12128396788133251,0.01926893532840464,0.2308398164771594,-0.009806556655143288,-0.11777662382461443,-0.0003936222514376031,0.2582006999434017,False,False,False,False,0.06327233055244111,-0.03215542496365831
GC,"(7.0, 10.0]",London,EXPANDING,-1,2.0,1.5,30,1565,253,514,257,510,141.2357746589301,75.92628155178528,0.16166134185303516,0.16421725239616614,0.32843450479233227,0.5099041533546326,-0.16932907348242812,0.09024650137950804,-0.12759776798265507,-0.1186520810816966,0.048515195879735004,0.21333873462473302,-0.02912731104122762,-0.09847045694142745,-0.05167739277169786,0.24275658932164873,False,False,False,False,-0.002139728702942417,-0.06486874834279874
GC,"(0.0, 7.0]",Asia-London,EXPANDING,-1,0.75,1.0,30,428,225,187,229,183,-5.0225048969356205,31.388417502032162,0.5257009345794392,0.5350467289719626,0.4369158878504673,0.03738317757009346,-0.04264018691588785,-0.011734824525550516,-0.12771243551160696,-0.11135729532469109,0.0733374240701686,0.546370121695342,-0.07931330816941197,-0.048399127342194995,-0.02066918711590282,0.6133462964912879,False,False,False,False,-0.04516068961631439,-0.08643656256396068
GC,"(10.0, 14.0]",NY,EXPANDING,1,1.5,0.75,30,634,129,392,135,386,40.54634924729831,21.045658472534242,0.20347003154574134,0.21293375394321767,0.6182965299684543,0.1782334384858043,-0.15851735015772872,0.06395323225125916,-0.12775916281582955,-0.10646578742150778,0.033195044909360004,0.2351519193097987,-0.04856187621563256,-0.079197286600197,-0.031681887764057365,0.2832235455421471,False,False,False,False,0.024235751019358383,-0.05176170589823559
GC,"(14.0, inf]",Asia-London,CONTRACTING,-1,3.0,0.5,60,94,7,79,7,79,7.9343023522443055,1.4459822290257611,0.07446808510638298,0.07446808510638298,0.8404255319148937,0.0851063829787233,-0.19680851063829788,0.08440747183238623,-0.12778382847639846,-0.12778382847639846,0.01538278967048682,0.0966686614801516,-0.020301222895664623,-0.10748260558073384,-0.022200576373768627,0.19049484421263152,True,False,False,False,-0.1960706112080452,-0.16192721984222183
GC,"(14.0, inf]",London-NY,STABLE,-1,3.0,0.5,30,770,49,639,51,637,88.8826911655225,14.786500935828446,0.06363636363636363,0.06623376623376623,0.8298701298701299,0.10649350649350653,-0.22402597402597402,0.11543206644873052,-0.12779715554585186,-0.11870624645494278,0.01920324796860837,0.06147056505634802,-0.019564418321005028,-0.10823273722484683,0.0021657985800156085,0.0869830980713347,False,False,False,False,-0.048602667786153506,-0.08819991166600269
GC,"(7.0, 10.0]",London,CONTRACTING,1,3.0,0.5,30,1669,66,1296,66,1296,308.9362250777476,72.2668045221851,0.039544637507489516,0.039544637507489516,0.7765128819652487,0.1839424805272618,-0.2696225284601558,0.18510259141866245,-0.12781940050595417,-0.12781940050595414,0.04329946346446081,0.049900567135596964,-0.04654006254379182,-0.08127933796216236,-0.010355929628107448,0.0654414331606493,False,False,False,False,-0.02351831881792253,-0.07566885966193834
GC,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,0.75,1.0,30,1144,550,501,553,498,-7.636236181419357,50.10519335430152,0.4807692307692308,0.4833916083916084,0.4379370629370629,0.08129370629370625,-0.07736013986013986,-0.006675031627114822,-0.12783341742632945,-0.12324425658716862,0.043798245939074755,0.5278780290196656,-0.06304908958508458,-0.06478432784124487,-0.04710879825043485,0.5691287719705683,False,False,False,False,0.03585054322044983,-0.045991437102939806
GC,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,1.5,1.5,15,1232,167,233,169,231,-4.676191297458072,53.823908537283266,0.13555194805194806,0.13717532467532467,0.1891233766233766,0.6753246753246753,-0.08035714285714286,-0.003795609819365318,-0.12784099012560174,-0.12297086025547187,0.04368823744909356,0.17246662289341214,-0.05061811123984305,-0.07722287888575868,-0.036914674841464074,0.20321045232679794,False,False,False,False,0.03559438535728475,-0.046123302384158495
GC,"(7.0, 10.0]",NY-Asia,EXPANDING,1,2.0,0.75,60,402,66,270,66,270,36.630073099864305,17.534206862638456,0.16417910447761194,0.16417910447761194,0.6716417910447762,0.16417910447761186,-0.17537313432835822,0.09111958482553309,-0.12787097950938844,-0.12787097950938844,0.043617430006563325,0.2333245452148695,-0.05307420132020224,-0.0747967781891862,-0.06914544073725756,0.2937893973532633,False,False,False,False,-0.00754403235947442,-0.06770750593443144
GC,"(7.0, 10.0]",NY-Asia,EXPANDING,1,1.0,1.5,60,402,187,136,187,136,-16.89986971072596,17.534206862638456,0.4651741293532338,0.4651741293532338,0.3383084577114428,0.19651741293532332,-0.04228855721393035,-0.04203947689235313,-0.1279454641128468,-0.1279454641128468,0.043617430006563325,0.5549320176264547,-0.07803671712037161,-0.04990874699247519,-0.0897578882732209,0.6238472979337557,False,False,False,False,0.08650776241838426,-0.020718850847231268
GC,"(7.0, 10.0]",Asia-London,STABLE,1,2.0,0.75,15,718,50,386,50,386,128.18712109033694,30.66489157907879,0.06963788300835655,0.06963788300835655,0.5376044568245125,0.3927576601671309,-0.2639275766016713,0.17853359483333836,-0.12810274441328948,-0.12810274441328948,0.04270876264495654,0.07941197928065952,-0.04673040469800253,-0.08137233971528696,-0.009774096272302968,0.10897638115910191,False,False,False,False,0.02963225536287759,-0.049235244525205946
GC,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,3.0,1.0,15,199,2,82,2,82,58.31864988855691,7.865750277872845,0.010050251256281407,0.010050251256281407,0.4120603015075377,0.5778894472361809,-0.38190954773869346,0.2930585421535523,-0.12837738889103484,-0.12837738889103484,0.03952638330589369,0.02874443714890202,-0.04493612479509694,-0.0834412640959379,-0.01869418589262061,0.0668614749063304,True,False,False,False,-0.04965061432658859,-0.08901400160881172
GC,"(0.0, 7.0]",NY-Asia,EXPANDING,1,4.0,1.0,15,279,1,81,5,77,62.624506186791486,21.465974667927238,0.0035842293906810036,0.017921146953405017,0.2903225806451613,0.7060931899641576,-0.27598566308243727,0.22446059565158238,-0.12846404473525358,-0.056779456921633525,0.0769389773043987,0.008087853379832307,-0.07150899655382104,-0.056955048181432544,-0.004503623989151303,0.026723869133516542,True,False,False,False,-0.08372661230986968,-0.10609532852256162
GC,"(10.0, 14.0]",Asia-London,EXPANDING,-1,1.5,0.75,60,605,170,425,170,425,4.6382215623668905,18.647005842198134,0.2809917355371901,0.2809917355371901,0.7024793388429752,0.016528925619834767,-0.10537190082644628,0.0076664819212675876,-0.12852691616501033,-0.1285269161650103,0.030821497259831625,0.31909409726623567,-0.019488815132178337,-0.10903810103283199,-0.038102361729045575,0.37278212370396635,False,False,False,False,0.006794494683421815,-0.060866210740794256
GC,"(14.0, inf]",Asia-London,CONTRACTING,1,2.0,1.0,60,94,21,59,21,59,6.357987579819554,1.4459822290257611,0.22340425531914893,0.22340425531914893,0.6276595744680851,0.14893617021276606,-0.18085106382978725,0.06763816574276121,-0.12859568775751284,-0.12859568775751284,0.01538278967048682,0.2308398164771594,-0.009806556655143288,-0.11878913110236955,-0.007435561158010473,0.3576283936840233,True,False,False,False,0.036603290122399566,-0.045996198817556636
GC,"(7.0, 10.0]",Asia-London,STABLE,1,1.0,0.75,15,718,194,372,198,368,23.32815721497876,30.66489157907879,0.27019498607242337,0.2757660167130919,0.5181058495821727,0.21169916434540403,-0.11838440111420613,0.03249046965874479,-0.12860269410041789,-0.11885339047924795,0.04270876264495654,0.30400525279054497,-0.05831770614086369,-0.0702849879595542,-0.033810266718121595,0.35265808624233347,False,False,False,False,0.017919849765202202,-0.055341422167607845
GC,"(0.0, 7.0]",Asia,EXPANDING,1,0.75,0.75,15,2074,867,1003,940,930,4.834256322339643,169.65029381555473,0.4180327868852459,0.4532304725168756,0.48360655737704916,0.09836065573770492,-0.04918032786885246,0.0023308854013209465,-0.12864804122141518,-0.07585151277397062,0.08179859875388366,0.4154114417155153,-0.10672878118364736,-0.021919260037767826,0.0026213451697306156,0.445805630757072,False,False,False,False,-0.08774568473379672,-0.10819686297760595
GC,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,4.0,1.5,15,1232,5,235,5,235,227.777246795848,53.823908537283266,0.004058441558441558,0.004058441558441558,0.19074675324675325,0.8051948051948051,-0.26988636363636365,0.18488412889273376,-0.12869047219272345,-0.12869047219272345,0.04368823744909356,0.006456555044867586,-0.046149676484115665,-0.08254079570860778,-0.0023981134864260283,0.013717965543796909,False,False,False,False,0.03691374517047147,-0.04588836351112599
GC,"(7.0, 10.0]",Asia-London,STABLE,1,1.0,1.0,15,718,213,275,214,274,0.18668827042374447,30.66489157907879,0.2966573816155989,0.298050139275766,0.383008356545961,0.32033426183844016,-0.08635097493036212,0.00026001151869602297,-0.12879972605662263,-0.12601421073628838,0.04270876264495654,0.32403151674326985,-0.05680797145647222,-0.0719917546001504,-0.02737413512767095,0.3734575741454918,False,False,False,False,0.0405966854463753,-0.04410152030512367
GC,"(0.0, 7.0]",NY-Asia,EXPANDING,1,4.0,0.5,30,245,1,171,7,165,68.72967691773788,18.80113198006141,0.004081632653061225,0.02857142857142857,0.6979591836734694,0.2979591836734693,-0.3326530612244898,0.28052929354178724,-0.12886308188703482,-0.018659000254381775,0.07673931420433229,0.028077671384427575,-0.059133442283130326,-0.06972963960390449,-0.02399603873136635,0.06170038656316834,True,False,False,False,-0.09008927911110164,-0.10947618049906824
GC,"(0.0, 7.0]",Asia,EXPANDING,1,0.75,0.75,30,2073,960,1091,1038,1013,0.39533739563195003,169.58116727564618,0.4630969609261939,0.5007235890014472,0.5262904003859141,0.010612638687891973,-0.04739507959479016,0.00019070786089336712,-0.12900908339605124,-0.07256914128317137,0.08180471166215446,0.4686224392477015,-0.10783293065167111,-0.02117615274438013,-0.005525478321507626,0.4993462281155985,False,False,False,False,-0.09104028204113754,-0.11002468271859439
GC,"(0.0, 7.0]",Asia-London,EXPANDING,-1,1.0,1.0,15,428,149,176,151,174,3.0954786543813793,31.388417502032162,0.34813084112149534,0.352803738317757,0.411214953271028,0.24065420560747658,-0.0630841121495327,0.007232426762573316,-0.129189109457128,-0.11984331506460463,0.0733374240701686,0.350597313942272,-0.07690222672675134,-0.052286882730376655,-0.002466472820776666,0.41585294636975756,False,False,False,False,-0.026831533075732578,-0.07801032126643029
GC,"(0.0, 7.0]",Asia-London,STABLE,1,0.75,1.5,60,638,407,224,410,221,-1.0334573282061363,50.661517765094224,0.6379310344827587,0.6426332288401254,0.3510971786833856,0.010971786833855746,-0.048197492163009406,-0.001619839072423411,-0.1292240988923203,-0.11864416158824509,0.0794067676568875,0.6425084040339363,-0.1101348334161775,-0.019089265476142814,-0.004577369551177601,0.6950373177890539,False,False,False,False,-0.08269367468233436,-0.10595888678732734
GC,"(0.0, 7.0]",London,CONTRACTING,1,4.0,0.5,60,1758,97,1496,97,1496,256.4085102831283,123.68267616015058,0.055176336746302616,0.055176336746302616,0.850967007963595,0.09385665529010234,-0.20477815699658702,0.1458523949278318,-0.12927995783675897,-0.12927995783675897,0.07035419576800374,0.06579157995838002,-0.04450612925004883,-0.08477382858671015,-0.0106152432120774,0.08291573365774463,False,False,False,False,-0.06886880798938319,-0.09907438291307108
GC,"(14.0, inf]",Asia-London,EXPANDING,-1,3.0,1.5,60,542,67,241,67,241,100.51645877700881,10.135218748661758,0.12361623616236163,0.12361623616236163,0.4446494464944649,0.43173431734317347,-0.29612546125461253,0.18545472099079116,-0.1293704058517582,-0.1293704058517582,0.018699665587936825,0.16245761021344504,-0.0292249993579389,-0.10014540649381931,-0.03884137405108341,0.20818958676570548,False,False,False,False,0.062381142530981586,-0.03349463166038831
GC,"(0.0, 7.0]",NY,CONTRACTING,-1,4.0,1.5,15,1131,4,181,4,181,189.77022517665247,80.67529705338973,0.0035366931918656055,0.0035366931918656055,0.16003536693191867,0.8364279398762158,-0.22590627763041557,0.16778976585026745,-0.12944745524026283,-0.12944745524026283,0.0713309434601147,0.011501075907100988,-0.07893589201363974,-0.05051156322662309,-0.007964382715235382,0.021330949400478243,False,False,False,False,-0.035752156716688424,-0.08259980597847563
GC,"(10.0, 14.0]",Asia-London,STABLE,-1,3.0,1.0,15,579,10,216,10,216,128.32432003616577,17.342211621106692,0.017271157167530225,0.017271157167530225,0.37305699481865284,0.6096718480138169,-0.32124352331606215,0.2216309499761067,-0.12956457959402576,-0.12956457959402576,0.02995200625407028,0.028760878574388728,-0.028062857130041998,-0.10150172246398376,-0.011489721406858503,0.04999724710327383,False,False,False,False,-0.007514121041632407,-0.06853935031782908
GC,"(0.0, 7.0]",Asia-London,EXPANDING,-1,1.0,1.5,15,428,156,93,156,93,-40.61812133993193,31.388417502032162,0.3644859813084112,0.3644859813084112,0.21728971962616822,0.41822429906542063,0.038551401869158876,-0.09490215266339236,-0.1296881748644021,-0.1296881748644021,0.0733374240701686,0.36695852192624473,-0.07933964699508333,-0.05034852786931876,-0.0024725406178335296,0.4327760495868253,False,False,False,False,-0.002622830416091616,-0.06615550264024686
GC,"(7.0, 10.0]",Asia-London,STABLE,1,1.5,0.75,30,718,168,466,169,465,35.02117661459113,30.66489157907879,0.233983286908078,0.23537604456824512,0.649025069637883,0.11699164345403901,-0.13579387186629527,0.04877601199803778,-0.129726622513214,-0.126592917777838,0.04270876264495654,0.25252264859689183,-0.057787381468057425,-0.07193924104515659,-0.018539361688813843,0.2986764756825791,False,False,False,False,0.03254926964729989,-0.048588676432957056
GC,"(10.0, 14.0]",NY,EXPANDING,1,1.0,1.5,30,634,271,203,277,197,-27.714859852055866,21.045658472534242,0.4274447949526814,0.43690851735015773,0.32018927444794953,0.25236593059936907,-0.0528391167192429,-0.04371428998746982,-0.12974845161607274,-0.10608914562238186,0.033195044909360004,0.46459383986996206,-0.040963509027140035,-0.0887849425889327,-0.03714904491728066,0.5201151843798331,False,False,False,False,0.044034146309066685,-0.042857152653503025
GC,"(10.0, 14.0]",NY,EXPANDING,1,1.0,1.5,60,633,325,256,331,250,-2.1376843866379316,21.020957163776966,0.5134281200631912,0.5229067930489731,0.40442338072669826,0.08214849921011058,-0.09320695102685624,-0.003377068541292151,-0.12979248270207724,-0.10609580023762227,0.033208463133928855,0.552245743017704,-0.052332040287405034,-0.0774604424146722,-0.038817622954512854,0.6073192047516811,False,False,False,False,0.046289401330518364,-0.04175154068577944
GC,"(7.0, 10.0]",Asia-London,STABLE,1,1.5,1.5,30,718,210,259,210,259,10.971109833841059,30.66489157907879,0.2924791086350975,0.2924791086350975,0.3607242339832869,0.3467966573816156,-0.10236768802228412,0.015280097261617073,-0.1297963534056236,-0.1297963534056236,0.04270876264495654,0.3063268763349783,-0.06316377738379622,-0.06663257602182737,-0.013847767699880775,0.35507475878196815,False,False,False,False,0.04437882811571052,-0.04270876264495654
GC,"(14.0, inf]",London,STABLE,1,2.0,0.75,60,1905,371,1394,376,1389,92.9370899115038,36.70732180061084,0.194750656167979,0.1973753280839895,0.731758530183727,0.0734908136482939,-0.15931758530183726,0.048785873969293334,-0.12980064666094857,-0.12258279889191971,0.01926893532840464,0.20111709555156593,-0.013944842792121341,-0.11585580386882723,-0.006366439383586914,0.22719672734218804,False,False,False,False,0.03590839015105114,-0.04694612825494871
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,-1,2.0,0.75,15,87,6,47,6,47,14.307395998395771,2.3529791711067642,0.06896551724137931,0.06896551724137931,0.5402298850574713,0.3908045977011494,-0.2672413793103448,0.1644528275677675,-0.12983428934150568,-0.12983428934150565,0.027045737598928324,0.08590965602983837,-0.029352315399374527,-0.10048197394213115,-0.01694413878845906,0.17941634472403883,True,False,False,False,0.10444294115332609,-0.012695674094089796
GC,"(0.0, 7.0]",London-NY,CONTRACTING,1,4.0,1.0,60,38,6,30,6,30,3.767377333517558,2.709141179679915,0.15789473684210525,0.15789473684210525,0.7894736842105263,0.05263157894736836,-0.15789473684210525,0.09914150877677785,-0.13004641700427255,-0.13004641700427255,0.07129318893894514,0.09780694733472066,-0.04743465241234683,-0.08261176459192572,0.060087789507384595,0.2514903188805229,True,False,False,False,-0.5755620269333361,-0.35280422196880434
GC,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,0.75,1.0,60,1014,525,481,528,478,-0.031110681154674635,44.59365724903512,0.5177514792899408,0.5207100591715976,0.47435897435897434,0.007889546351084853,-0.08604536489151873,-3.0681145122953286e-05,-0.13005401176547315,-0.12487649697257376,0.043977965728831475,0.555534631463975,-0.06531357473673234,-0.06474043702874081,-0.03778315217403416,0.5990722871716198,False,False,False,False,0.0402518210810954,-0.044901095342188876
GC,"(0.0, 7.0]",Asia,EXPANDING,1,1.0,1.5,60,2071,1174,841,1180,835,-12.401073637284767,169.44291419582905,0.5668759053597296,0.5697730564944471,0.4060840173829068,0.02704007725736357,-0.042250120714630614,-0.005987964093329197,-0.13005503999667495,-0.12281216215988114,0.08181695518871514,0.5695934048343205,-0.10470632453859263,-0.025348715458082316,-0.0027174994745908787,0.5999781246706254,False,False,False,False,-0.09896779410680602,-0.11451141705174048
GC,"(7.0, 10.0]",Asia-London,CONTRACTING,-1,4.0,1.0,15,199,0,82,0,82,63.975303502700626,7.865750277872845,0.0,0.0,0.4120603015075377,0.5879396984924623,-0.4120603015075377,0.32148393719950064,-0.13010274761393076,-0.13010274761393076,0.03952638330589369,0.011016269059604582,-0.04621594270558638,-0.08388680490834438,-0.011016269059604582,0.03674238136510907,True,False,False,False,-0.04362456375929667,-0.08686365568661372
GC,"(0.0, 7.0]",NY,CONTRACTING,-1,3.0,0.5,30,1128,41,835,41,835,228.17136107411454,80.49767402126115,0.03634751773049645,0.03634751773049645,0.7402482269503546,0.22340425531914887,-0.26108156028368795,0.2022795754203143,-0.13016517105243494,-0.13016517105243494,0.0713631861890613,0.06565444626711937,-0.06446426609735698,-0.06570090495507797,-0.029306928536622923,0.08717713454794956,False,False,False,False,-0.0259908133513036,-0.07807799220186927
GC,"(0.0, 7.0]",NY-Asia,EXPANDING,1,4.0,0.5,60,137,2,106,8,100,37.728018766528,10.563333501971114,0.014598540145985401,0.058394160583941604,0.7737226277372263,0.21167883211678828,-0.3284671532846715,0.27538699829582486,-0.13018477909082565,0.06689551287997728,0.07710462410197894,0.06579157995838002,-0.04450612925004883,-0.08567864984077683,-0.05119303981239462,0.1316144536954855,True,False,False,False,-0.09736871990982265,-0.11377674950032415
GC,"(10.0, 14.0]",London-NY,CONTRACTING,1,4.0,0.75,30,113,4,76,4,76,29.531049360298994,3.242974614711239,0.035398230088495575,0.035398230088495575,0.672566371681416,0.2920353982300884,-0.36283185840707965,0.26133672000264596,-0.13019402880010836,-0.13019402880010836,0.02869889039567468,0.020047513858208642,-0.041336538478682704,-0.08885749032142565,0.015350716230286932,0.06547482618371736,True,False,False,False,0.17611860456859507,0.022962287884243357
GC,"(7.0, 10.0]",NY,EXPANDING,1,1.5,0.5,60,169,33,131,33,131,2.0243130702321865,8.033726862869212,0.1952662721893491,0.1952662721893491,0.7751479289940828,0.029585798816568087,-0.09467455621301775,0.01197818384752773,-0.1302332177079114,-0.1302332177079114,0.04753684534242138,0.23550902037588037,-0.06019551522667275,-0.07003770248123867,-0.04024274818653126,0.3299214923892591,True,False,False,False,-0.03422609501009974,-0.08222965635900557
GC,"(7.0, 10.0]",Asia-London,STABLE,1,1.5,0.75,15,718,102,384,103,383,72.12508072361332,30.66489157907879,0.14206128133704735,0.14345403899721448,0.5348189415041783,0.3231197771587744,-0.18802228412256267,0.10045275866798513,-0.1302782880995341,-0.12714458336415804,0.04270876264495654,0.1572918946523674,-0.049363790790231316,-0.08091449730930278,-0.015230613315320052,0.19640030006189269,False,False,False,False,0.040661340536695054,-0.04480847378141952
GC,"(0.0, 7.0]",London-NY,STABLE,1,2.0,0.75,60,310,76,231,78,229,2.2570846381878185,21.393714924854198,0.24516129032258063,0.25161290322580643,0.7451612903225806,0.00967741935483879,-0.06854838709677419,0.00728091818770264,-0.13027945253763346,-0.11253751705376251,0.06901198362856192,0.2530414599007524,-0.06824205476842037,-0.06203739776921309,-0.007880169578171753,0.3238049628334286,True,False,False,False,-0.018205532015658703,-0.07424249227664607
GC,"(7.0, 10.0]",NY,EXPANDING,-1,2.0,1.0,15,169,14,60,14,60,18.01072753777414,8.033726862869212,0.08284023668639054,0.08284023668639054,0.35502958579881655,0.5621301775147929,-0.1893491124260355,0.10657235229452154,-0.13031360547393533,-0.13031360547393533,0.04753684534242138,0.09553512803676953,-0.041152572328743996,-0.08916103314519133,-0.01269489135037899,0.16381407149151306,True,False,False,False,-0.02025911739842732,-0.07528636143618132
GC,"(0.0, 7.0]",Asia-London,STABLE,1,0.75,1.0,60,638,346,292,352,286,0.0,50.661517765094224,0.542319749216301,0.5517241379310345,0.45768025078369906,-5.551115123125783e-17,-0.050940438871473356,0.0,-0.13034720652836088,-0.11388952627757716,0.0794067676568875,0.5531455098447254,-0.10726104017315366,-0.023086166355207216,-0.010825760628424441,0.6079904115906122,False,False,False,False,-0.08097416577600976,-0.10566068615218532
GC,"(0.0, 7.0]",NY,CONTRACTING,-1,4.0,0.75,15,1131,3,545,3,545,329.9079241943533,80.67529705338973,0.002652519893899204,0.002652519893899204,0.4818744473916888,0.5154730327144119,-0.35079575596816975,0.29169577736017094,-0.13043092206811355,-0.13043092206811355,0.0713309434601147,0.01079617125473028,-0.07050187436579199,-0.05992904770232156,-0.008143651360831077,0.020352622982404762,False,False,False,False,-0.06796019544561685,-0.0991955587568652
GC,"(7.0, 10.0]",Asia-London,STABLE,1,1.5,1.0,15,718,111,281,111,281,51.45392961635181,30.66489157907879,0.15459610027855153,0.15459610027855153,0.39136490250696376,0.4540389972144847,-0.1594707520891365,0.07166285461887438,-0.13051666011521865,-0.13051666011521865,0.04270876264495654,0.16571824615160138,-0.05037156064750045,-0.0801450994677182,-0.011122145873049855,0.20560948507835175,False,False,False,False,0.06085043491672418,-0.034833112599247235
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,-1,0.75,0.75,15,87,32,44,32,44,-0.015087469402798481,2.3529791711067642,0.367816091954023,0.367816091954023,0.5057471264367817,0.12643678160919536,-0.10344827586206896,-0.00017341918853791357,-0.1306674326495352,-0.1306674326495352,0.027045737598928324,0.41500207210940737,-0.0391814684836157,-0.0914859641659195,-0.04718598015538439,0.5632906466292407,True,False,False,False,0.07657595745167856,-0.027045737598928324
GC,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,1.5,1.5,60,1983,807,861,813,855,-5.603718713995191,172.84700905590708,0.4069591527987897,0.40998487140695916,0.4341906202723147,0.1588502269288956,-0.04084720121028744,-0.0028258793313137623,-0.13083748248608285,-0.12176032666157452,0.08716440194448163,0.4486553545701937,-0.09054642318427578,-0.04029105930180707,-0.041696201771403985,0.4799880919113443,False,False,False,False,-0.05256847722738875,-0.0917029798567358
GC,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,2.0,1.5,30,245,31,64,36,59,20.74395743730724,18.80113198006141,0.12653061224489795,0.1469387755102041,0.2612244897959184,0.6122448979591837,-0.13877551020408163,0.08466921402982547,-0.13084561037858844,-0.05941703895001702,0.07673931420433229,0.22641437454698052,-0.07295137233078679,-0.05789423804780165,-0.09988376230208257,0.3035415721616246,True,False,False,False,-0.11859093154561338,-0.12471827096210092
GC,"(10.0, 14.0]",Asia-London,EXPANDING,-1,3.0,0.75,60,605,61,455,61,455,97.7151930419468,18.647005842198134,0.10082644628099173,0.10082644628099173,0.7520661157024794,0.14710743801652892,-0.2615702479338843,0.1615127157718129,-0.13087902942190302,-0.13087902942190302,0.030821497259831625,0.13022351797862003,-0.009261081079848528,-0.1216179483420545,-0.0293970716976283,0.16989070961423272,False,False,False,False,0.0025914077090178483,-0.06414381085644258
GC,"(14.0, inf]",Asia-London,STABLE,-1,2.0,1.0,30,375,55,194,55,194,41.89228447432199,6.974483733179759,0.14666666666666667,0.14666666666666667,0.5173333333333333,0.33599999999999997,-0.224,0.11171275859819198,-0.13088586469028737,-0.13088586469028737,0.018598623288479357,0.17810702182993143,-0.025396465195968724,-0.10548939949431865,-0.031440355163264766,0.23526573545000787,True,False,False,False,0.16857657242918192,0.018845353869447273
GC,"(7.0, 10.0]",NY,EXPANDING,-1,2.0,0.75,30,169,22,101,22,101,17.650894095618856,8.033726862869212,0.1301775147928994,0.1301775147928994,0.5976331360946746,0.272189349112426,-0.1878698224852071,0.10444316032910565,-0.1309635074985228,-0.1309635074985228,0.04753684534242138,0.17658540178242615,-0.03284104943812083,-0.09812245806040198,-0.04640788698952675,0.2625626473492453,True,False,False,False,0.013719145609732256,-0.05862218094439528
GC,"(10.0, 14.0]",Asia-London,CONTRACTING,-1,3.0,0.75,30,87,6,61,6,61,18.707156617038976,2.3529791711067642,0.06896551724137931,0.06896551724137931,0.7011494252873564,0.2298850574712643,-0.31896551724137934,0.2150247887015974,-0.1309864661387102,-0.1309864661387102,0.027045737598928324,0.07122910848997624,-0.021154489279000793,-0.10983197685970941,-0.00226359124859693,0.15820441868361898,True,False,False,False,0.3306830107784207,0.09984827231985526
